bbl,st_2007,st_2008,st_2009,st_2010,st_2011,st_2012,st_2013,st_2014,st_2015,st_2016,st_2017,st_2018,st_2019,st_2020,st_2021
1022210022,84.0,84.0,69.0,60.0,55.0,55.0,55.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,52.0
1022210030,65.0,64.0,65.0,65.0,66.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
1022210036,39.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,39.0,38.0,38.0,39.0,39.0,39.0,
1022210039,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1022220001,66.0,66.0,65.0,65.0,64.0,63.0,64.0,63.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0
1022220007,71.0,71.0,70.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,68.0,67.0,67.0,67.0,67.0
1022220017,78.0,78.0,76.0,76.0,76.0,76.0,76.0,75.0,73.0,74.0,74.0,73.0,74.0,74.0,74.0
1022220025,73.0,73.0,72.0,72.0,71.0,71.0,70.0,69.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0
1022220029,71.0,71.0,71.0,71.0,73.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
1022220035,66.0,66.0,65.0,65.0,63.0,62.0,62.0,62.0,60.0,59.0,60.0,61.0,61.0,61.0,61.0
1022220041,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
1022220045,52.0,52.0,51.0,51.0,52.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
1022230001,41.0,41.0,40.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,39.0,39.0
1022230005,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
1022230012,63.0,63.0,63.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,66.0
1022240005,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,21.0,20.0,19.0,19.0,19.0,19.0
1022240007,13.0,13.0,12.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1022240009,19.0,20.0,20.0,19.0,19.0,19.0,17.0,21.0,19.0,19.0,18.0,17.0,18.0,20.0,20.0
1022240011,20.0,20.0,20.0,20.0,20.0,32.0,18.0,18.0,18.0,19.0,20.0,20.0,20.0,20.0,21.0
1022240013,25.0,25.0,29.0,30.0,29.0,29.0,30.0,30.0,27.0,30.0,30.0,30.0,30.0,30.0,30.0
1022240017,26.0,25.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
1022240019,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0
1022240022,34.0,34.0,33.0,35.0,36.0,36.0,36.0,36.0,36.0,31.0,34.0,36.0,36.0,36.0,
1022240025,45.0,44.0,42.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,44.0,42.0
1022240029,26.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
1022240031,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,
1022240033,29.0,29.0,29.0,31.0,28.0,28.0,28.0,30.0,30.0,30.0,29.0,28.0,28.0,28.0,28.0
1022240035,28.0,28.0,27.0,30.0,30.0,27.0,27.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
1022240036,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0
1022240038,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
1022240040,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0
1022250001,22.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0
1022250003,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0
1022250004,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,64.0,64.0,64.0
1022250010,66.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
1022250016,56.0,53.0,50.0,56.0,58.0,57.0,58.0,30.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0
1022250020,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
1022250023,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1022250024,27.0,27.0,27.0,27.0,27.0,54.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
1022250028,39.0,40.0,38.0,40.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0
1022250030,39.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0
1022250032,40.0,41.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
1022250034,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
1022250036,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1022250038,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,38.0,36.0,34.0,33.0,33.0
1022250042,40.0,40.0,40.0,40.0,36.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0
1022250044,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,
1022260001,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
1022260003,19.0,19.0,19.0,18.0,19.0,15.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0
1022260005,31.0,31.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
1022260009,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
1022260011,35.0,35.0,35.0,38.0,38.0,38.0,38.0,38.0,38.0,34.0,34.0,35.0,34.0,33.0,34.0
1022260013,15.0,15.0,15.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,11.0
1022260014,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
1022260015,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,
1022260016,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,
1022260035,54.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
1022270001,30.0,30.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
1022270005,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
1022270008,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
1022270010,29.0,29.0,29.0,30.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
1022270011,48.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0
1022270015,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
1022270019,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0
1022270021,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1022270023,43.0,43.0,42.0,35.0,32.0,31.0,34.0,33.0,31.0,33.0,33.0,33.0,34.0,34.0,34.0
1022270029,33.0,33.0,33.0,32.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,33.0,32.0,31.0,31.0
1022280001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
1022280007,40.0,41.0,41.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
1022280014,,,,,9.0,9.0,2.0,9.0,9.0,10.0,14.0,17.0,18.0,18.0,18.0
1022280018,41.0,41.0,40.0,40.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0
1022280021,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0
1022280025,75.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,,,,,
1022280037,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
1022280042,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
1022280045,59.0,59.0,59.0,59.0,59.0,60.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
1022280049,45.0,47.0,47.0,46.0,46.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,46.0,46.0,47.0
1022290001,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0
1022290005,57.0,57.0,55.0,51.0,49.0,46.0,46.0,47.0,47.0,47.0,52.0,58.0,58.0,58.0,59.0
1022290046,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
1022300001,14.0,14.0,13.0,13.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,,,
1022300005,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,48.0,46.0,44.0,42.0,40.0,41.0
1022300011,45.0,45.0,43.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1022300015,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,,,,,
1022300017,24.0,24.0,24.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
1022300019,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0
1022300027,48.0,48.0,48.0,47.0,48.0,48.0,45.0,45.0,42.0,42.0,42.0,41.0,41.0,41.0,40.0
1022300029,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,41.0,39.0,39.0,39.0,38.0,38.0,39.0
1022320008,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,17.0,16.0,16.0,16.0
1022320009,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
1022320016,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1022330050,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,21.0,22.0,22.0
1022330056,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0
1022330058,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
1022340005,36.0,36.0,31.0,29.0,29.0,29.0,27.0,27.0,27.0,27.0,26.0,24.0,24.0,24.0,20.0
1022340020,31.0,31.0,30.0,29.0,28.0,28.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0
1022340021,17.0,17.0,17.0,16.0,15.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1022340023,17.0,17.0,16.0,16.0,16.0,17.0,17.0,16.0,15.0,13.0,13.0,13.0,12.0,12.0,12.0
1022340032,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
1022340034,29.0,29.0,28.0,28.0,28.0,26.0,28.0,28.0,28.0,28.0,27.0,26.0,27.0,28.0,27.0
1022340036,39.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0
1022340039,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1022340040,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0
1022340045,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1022340047,26.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0
1022350029,97.0,97.0,95.0,93.0,87.0,86.0,88.0,87.0,86.0,123.0,124.0,124.0,122.0,121.0,121.0
1022350041,50.0,50.0,50.0,25.0,51.0,51.0,49.0,50.0,50.0,51.0,51.0,51.0,39.0,27.0,27.0
1022350047,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
1022360008,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1022360014,34.0,36.0,34.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,30.0,30.0,29.0,28.0,28.0
1022360015,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
1022360017,45.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0
1022360021,25.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
1022360024,29.0,29.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
1022360025,25.0,27.0,27.0,27.0,26.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
1022360027,37.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
1022360031,24.0,24.0,23.0,24.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0
1022370001,113.0,113.0,113.0,112.0,113.0,113.0,113.0,115.0,115.0,115.0,116.0,117.0,117.0,117.0,117.0
1022370008,55.0,55.0,53.0,46.0,46.0,46.0,44.0,42.0,40.0,39.0,49.0,59.0,58.0,56.0,55.0
1022370012,63.0,63.0,60.0,60.0,55.0,53.0,53.0,54.0,53.0,52.0,58.0,64.0,64.0,65.0,64.0
1022370023,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
1022370036,31.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0
1022370038,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
1022370041,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0
1022370043,29.0,29.0,30.0,31.0,31.0,31.0,31.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0
1022370045,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
1022370047,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0
1022370059,62.0,62.0,62.0,62.0,63.0,63.0,62.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,
1022370064,47.0,46.0,46.0,46.0,46.0,48.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0
1022380001,13.0,13.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1022380007,40.0,40.0,39.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,41.0,31.0,21.0,20.0
1022380011,11.0,11.0,9.0,39.0,39.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0
1022380014,,,,22.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0
1022380017,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1022380023,131.0,131.0,127.0,124.0,120.0,122.0,121.0,119.0,118.0,117.0,118.0,118.0,118.0,119.0,120.0
1022380033,,,,,,,,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0
1022380042,33.0,33.0,33.0,33.0,33.0,33.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
1022390001,46.0,45.0,41.0,30.0,27.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,22.0,24.0
1022390005,21.0,21.0,21.0,22.0,22.0,22.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
1022390007,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,
1022390009,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
1022390011,23.0,23.0,23.0,23.0,23.0,22.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0
1022390013,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0
1022390017,43.0,43.0,43.0,43.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,40.0,43.0,43.0
1022390021,40.0,40.0,32.0,47.0,47.0,47.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
1022390025,49.0,49.0,49.0,49.0,49.0,49.0,50.0,51.0,51.0,51.0,50.0,50.0,50.0,51.0,52.0
1022390031,69.0,69.0,69.0,68.0,67.0,67.0,67.0,68.0,69.0,69.0,70.0,70.0,70.0,69.0,69.0
1022390037,48.0,48.0,48.0,48.0,47.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,50.0,51.0,51.0
1022400001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1022400006,18.0,18.0,14.0,13.0,12.0,12.0,11.0,11.0,10.0,11.0,10.0,10.0,11.0,12.0,13.0
1022400009,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,43.0,46.0,46.0,47.0,47.0,47.0,47.0
1022400013,45.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,43.0,41.0,40.0,39.0,38.0,37.0,37.0
1022400017,47.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0
1022400029,6.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0
1022400037,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1022410001,14.0,13.0,13.0,12.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0
1022410002,43.0,37.0,32.0,27.0,27.0,27.0,25.0,24.0,23.0,23.0,36.0,49.0,49.0,49.0,49.0
1022410006,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
1022410007,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,
1022410008,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,
1022410009,4.0,9.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,
1022410010,9.0,10.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,4.0,2.0,2.0,1.0,
1022410011,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,
1022410013,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,
1022410014,39.0,39.0,39.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
1022410018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1022410024,,,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,10.0,10.0,9.0,9.0
1022410035,86.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,74.0,73.0
1022410042,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,31.0,29.0
1022410106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,1.0,
1022410110,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
1022410111,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,
1022410113,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,
1022420001,27.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
1022420005,66.0,66.0,66.0,65.0,63.0,63.0,63.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
1022420026,48.0,48.0,47.0,45.0,44.0,44.0,46.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,44.0
1022420029,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
1022420033,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
1022420037,76.0,72.0,70.0,67.0,67.0,67.0,67.0,67.0,67.0,79.0,80.0,80.0,80.0,80.0,80.0
1022420065,21.0,21.0,20.0,20.0,20.0,24.0,22.0,19.0,17.0,16.0,16.0,15.0,16.0,16.0,16.0
1022420067,21.0,21.0,21.0,20.0,20.0,20.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0
1022430001,35.0,35.0,33.0,29.0,26.0,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0
1022430004,31.0,31.0,26.0,21.0,20.0,19.0,17.0,16.0,16.0,16.0,16.0,15.0,14.0,14.0,14.0
1022430008,28.0,28.0,26.0,23.0,21.0,21.0,21.0,18.0,16.0,14.0,14.0,13.0,12.0,12.0,12.0
1022430030,71.0,71.0,70.0,71.0,72.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
1022430045,68.0,67.0,66.0,64.0,63.0,62.0,62.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0
1022430090,143.0,143.0,138.0,134.0,129.0,125.0,126.0,122.0,120.0,120.0,120.0,121.0,89.0,57.0,57.0
1022430210,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1022430230,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1022430236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1022430241,61.0,61.0,58.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
1022430258,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
1022430268,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
1022430277,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
1022430278,34.0,34.0,34.0,32.0,30.0,30.0,30.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
1022430283,36.0,36.0,35.0,31.0,27.0,27.0,26.0,26.0,57.0,57.0,52.0,47.0,46.0,44.0,41.0
1022430289,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0
1022430306,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
1022430309,21.0,21.0,19.0,19.0,15.0,14.0,10.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0
1022430313,11.0,11.0,10.0,7.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
1022430317,14.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,9.0,8.0,8.0,7.0,6.0,5.0,1.0
1022430332,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,
1022430335,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0
1022430347,7.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1022430358,52.0,52.0,51.0,52.0,51.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0
1022430362,20.0,20.0,20.0,20.0,20.0,20.0,19.0,18.0,18.0,17.0,16.0,16.0,15.0,14.0,14.0
1022430364,23.0,23.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
1022430366,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1022430372,70.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0
1022430378,41.0,39.0,40.0,37.0,38.0,39.0,39.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0
1022430386,35.0,35.0,36.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
1022430395,20.0,20.0,20.0,13.0,13.0,12.0,12.0,10.0,10.0,10.0,10.0,13.0,12.0,12.0,12.0
1022430399,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
1022460110,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0
1022460120,15.0,15.0,14.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
1022460125,60.0,60.0,59.0,58.0,54.0,50.0,48.0,44.0,43.0,68.0,68.0,69.0,69.0,69.0,67.0
1022460130,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1022460135,61.0,61.0,56.0,51.0,44.0,44.0,43.0,47.0,45.0,50.0,52.0,55.0,54.0,53.0,53.0
